"Time (s)","Recording (a.u.)"
0.000000000E0,4.450805113E-2
2.083333333E-5,4.209324718E-2
4.166666667E-5,2.852388099E-2
6.250000000E-5,8.838979527E-3
8.333333333E-5,-5.313000176E-3
1.041666667E-4,-5.965630058E-3
1.250000000E-4,4.401106853E-3
1.458333333E-4,1.633943990E-2
1.666666667E-4,2.322157472E-2
1.875000000E-4,2.425887622E-2
2.083333333E-4,2.271532454E-2
2.291666667E-4,2.185195312E-2
2.500000000E-4,2.038672939E-2
2.708333333E-4,1.542892028E-2
2.916666667E-4,7.317372598E-3
3.125000000E-4,6.547712255E-4
3.333333333E-4,2.960525453E-4
3.541666667E-4,5.408936646E-3
3.750000000E-4,1.104700472E-2
3.958333333E-4,1.356366836E-2
4.166666667E-4,1.281021535E-2
4.375000000E-4,1.058132574E-2
4.583333333E-4,8.273125626E-3
4.791666667E-4,6.757264026E-3
5.000000000E-4,6.152546033E-3
5.208333333E-4,6.828224286E-3
5.416666667E-4,1.021976583E-2
5.625000000E-4,1.577326097E-2
5.833333333E-4,1.889322326E-2
6.041666667E-4,1.371308044E-2
6.250000000E-4,3.782939166E-5
6.458333333E-4,-1.325493492E-2
6.666666667E-4,-1.624137722E-2
6.875000000E-4,-8.353782818E-3
7.083333333E-4,2.050386509E-3
7.291666667E-4,7.167054806E-3
7.500000000E-4,6.562020630E-3
7.708333333E-4,4.448542371E-3
7.916666667E-4,2.912309486E-3
8.125000000E-4,8.679641178E-4
8.333333333E-4,-1.293726265E-3
8.541666667E-4,-5.514821969E-4
8.750000000E-4,3.955705091E-3
8.958333333E-4,8.171739057E-3
9.166666667E-4,6.322289817E-3
9.375000000E-4,-3.295927308E-3
9.583333333E-4,-1.615938917E-2
9.791666667E-4,-2.652971819E-2
1.000000000E-3,-3.152749687E-2
1.020833333E-3,-2.975206077E-2
1.041666667E-3,-2.089099959E-2
1.062500000E-3,-8.039342239E-3
1.083333333E-3,1.236632001E-3
1.104166667E-3,7.509971038E-4
1.125000000E-3,-6.963658147E-3
1.145833333E-3,-1.381933037E-2
1.166666667E-3,-1.543079689E-2
1.187500000E-3,-1.560074091E-2
1.208333333E-3,-2.088347077E-2
1.229166667E-3,-3.104320914E-2
1.250000000E-3,-3.891331330E-2
1.270833333E-3,-3.985096514E-2
1.291666667E-3,-3.698026389E-2
1.312500000E-3,-3.425715119E-2
1.333333333E-3,-2.902333811E-2
1.354166667E-3,-1.715405658E-2
1.375000000E-3,-3.613180481E-3
1.395833333E-3,-7.194038481E-4
1.416666667E-3,-1.344555058E-2
1.437500000E-3,-3.374458104E-2
1.458333333E-3,-4.878301919E-2
1.479166667E-3,-5.119713768E-2
1.500000000E-3,-4.386924952E-2
1.520833333E-3,-3.304603323E-2
1.541666667E-3,-2.259260230E-2
1.562500000E-3,-1.540675014E-2
1.583333333E-3,-1.300731488E-2
1.604166667E-3,-1.532560959E-2
1.625000000E-3,-1.861568168E-2
1.645833333E-3,-1.860914193E-2
1.666666667E-3,-1.767566428E-2
1.687500000E-3,-1.983835362E-2
1.708333333E-3,-2.534153126E-2
1.729166667E-3,-3.200547397E-2
1.750000000E-3,-3.738704324E-2
1.770833333E-3,-4.055599123E-2
1.791666667E-3,-3.992784023E-2
1.812500000E-3,-3.332810104E-2
1.833333333E-3,-2.197000757E-2
1.854166667E-3,-1.203781925E-2
1.875000000E-3,-9.843768552E-3
1.895833333E-3,-1.513077319E-2
1.916666667E-3,-2.370119095E-2
1.937500000E-3,-3.234403953E-2
1.958333333E-3,-3.973283619E-2
1.979166667E-3,-4.468818754E-2
2.000000000E-3,-4.262010008E-2
2.020833333E-3,-3.036670573E-2
2.041666667E-3,-1.333340071E-2
2.062500000E-3,-1.687322743E-3
2.083333333E-3,1.662676223E-4
2.104166667E-3,-2.130459063E-3
2.125000000E-3,-1.928834477E-3
2.145833333E-3,2.239975147E-4
2.166666667E-3,-1.744790003E-3
2.187500000E-3,-1.244491339E-2
2.208333333E-3,-2.722133324E-2
2.229166667E-3,-3.649476543E-2
2.250000000E-3,-3.780045360E-2
2.270833333E-3,-3.567507863E-2
2.291666667E-3,-3.261741996E-2
2.312500000E-3,-2.589285746E-2
2.333333333E-3,-1.255247463E-2
2.354166667E-3,3.175839782E-3
2.375000000E-3,9.964660741E-3
2.395833333E-3,2.230716869E-3
2.416666667E-3,-1.261097752E-2
2.437500000E-3,-2.417005226E-2
2.458333333E-3,-2.853605896E-2
2.479166667E-3,-2.830951288E-2
2.500000000E-3,-2.581251040E-2
2.520833333E-3,-1.841953583E-2
2.541666667E-3,-5.986448377E-3
2.562500000E-3,5.446839146E-3
2.583333333E-3,1.040393673E-2
2.604166667E-3,6.642322056E-3
2.625000000E-3,-4.779726267E-3
2.645833333E-3,-1.937570050E-2
2.666666667E-3,-3.260677308E-2
2.687500000E-3,-4.128072411E-2
2.708333333E-3,-4.150978476E-2
2.729166667E-3,-3.053294122E-2
2.750000000E-3,-1.181446668E-2
2.770833333E-3,6.248162128E-3
2.791666667E-3,1.835181750E-2
2.812500000E-3,2.504870854E-2
2.833333333E-3,2.618641034E-2
2.854166667E-3,1.838256791E-2
2.875000000E-3,2.375558019E-3
2.895833333E-3,-1.426566020E-2
2.916666667E-3,-2.358360775E-2
2.937500000E-3,-2.358264662E-2
2.958333333E-3,-1.914429292E-2
2.979166667E-3,-1.407926902E-2
3.000000000E-3,-6.274735555E-3
3.020833333E-3,3.827892942E-3
3.041666667E-3,1.051300112E-2
3.062500000E-3,1.114522666E-2
3.083333333E-3,9.370615706E-3
3.104166667E-3,1.120453142E-2
3.125000000E-3,1.679926366E-2
3.145833333E-3,1.848130673E-2
3.166666667E-3,1.281010266E-2
3.187500000E-3,5.769496318E-3
3.208333333E-3,3.076856956E-3
3.229166667E-3,3.590938868E-3
3.250000000E-3,3.322645556E-3
3.270833333E-3,3.571191803E-3
3.291666667E-3,9.572001174E-3
3.312500000E-3,2.058252133E-2
3.333333333E-3,2.931026183E-2
3.354166667E-3,3.040558845E-2
3.375000000E-3,2.615601942E-2
3.395833333E-3,2.334264480E-2
3.416666667E-3,2.315786667E-2
3.437500000E-3,1.964887604E-2
3.458333333E-3,9.738566354E-3
3.479166667E-3,-1.111831516E-3
3.500000000E-3,-3.894929774E-3
3.520833333E-3,3.833595663E-3
3.541666667E-3,1.566748694E-2
3.562500000E-3,2.586970106E-2
3.583333333E-3,3.442982584E-2
3.604166667E-3,4.293745756E-2
3.625000000E-3,4.995848984E-2
3.645833333E-3,5.055880919E-2
3.666666667E-3,4.297206551E-2
3.687500000E-3,3.219469264E-2
3.708333333E-3,2.408351004E-2
3.729166667E-3,2.149562538E-2
3.750000000E-3,2.456631698E-2
3.770833333E-3,3.118918836E-2
3.791666667E-3,3.767929971E-2
3.812500000E-3,3.969711065E-2
3.833333333E-3,3.596453369E-2
3.854166667E-3,3.005658463E-2
3.875000000E-3,2.652432770E-2
3.895833333E-3,2.701612934E-2
3.916666667E-3,2.926071361E-2
3.937500000E-3,3.173945099E-2
3.958333333E-3,3.795596957E-2
3.979166667E-3,4.949453473E-2
4.000000000E-3,6.095305830E-2
4.020833333E-3,6.474665552E-2
4.041666667E-3,5.605841801E-2
4.062500000E-3,3.942253068E-2
4.083333333E-3,2.667450905E-2
4.104166667E-3,2.159636095E-2
4.125000000E-3,1.849934459E-2
4.145833333E-3,1.702492498E-2
4.166666667E-3,2.573384717E-2
4.187500000E-3,4.674042016E-2
4.208333333E-3,6.676851213E-2
4.229166667E-3,7.211370021E-2
4.250000000E-3,6.214210019E-2
4.270833333E-3,4.512028024E-2
4.291666667E-3,2.973704413E-2
4.312500000E-3,1.983024366E-2
4.333333333E-3,1.403889153E-2
4.354166667E-3,1.148179546E-2
4.375000000E-3,1.783835515E-2
4.395833333E-3,3.674510121E-2
4.416666667E-3,5.730450526E-2
4.437500000E-3,6.377709657E-2
4.458333333E-3,5.333025381E-2
4.479166667E-3,3.860808909E-2
4.500000000E-3,3.021007776E-2
4.520833333E-3,2.421829477E-2
4.541666667E-3,1.745059341E-2
4.562500000E-3,1.464271545E-2
4.583333333E-3,1.950208098E-2
4.604166667E-3,3.179058060E-2
4.625000000E-3,4.442538694E-2
4.645833333E-3,5.119945854E-2
4.666666667E-3,5.353972316E-2
4.687500000E-3,5.098575726E-2
4.708333333E-3,4.136810452E-2
4.729166667E-3,2.670194581E-2
4.750000000E-3,1.121647842E-2
4.770833333E-3,-1.934699714E-3
4.791666667E-3,-9.263847955E-3
4.812500000E-3,-2.136243973E-3
4.833333333E-3,2.089358121E-2
4.854166667E-3,4.063965380E-2
4.875000000E-3,4.022443295E-2
4.895833333E-3,2.689717896E-2
4.916666667E-3,1.410048828E-2
4.937500000E-3,7.736368105E-3
4.958333333E-3,1.002975088E-2
4.979166667E-3,1.621358097E-2
5.000000000E-3,2.303664386E-2
5.020833333E-3,2.987863310E-2
5.041666667E-3,3.186338767E-2
5.062500000E-3,3.232302144E-2
5.083333333E-3,2.708064951E-2
5.104166667E-3,1.089767274E-2
5.125000000E-3,6.987147499E-3
5.145833333E-3,1.816548407E-2
5.166666667E-3,2.205682546E-2
5.187500000E-3,1.832054928E-2
5.208333333E-3,9.905893356E-3
5.229166667E-3,4.576052073E-3
5.250000000E-3,1.068903320E-2
5.270833333E-3,1.552865654E-2
5.291666667E-3,1.530017424E-2
5.312500000E-3,1.404389367E-2
5.333333333E-3,1.349325012E-2
5.354166667E-3,1.815316826E-2
5.375000000E-3,2.089365572E-2
5.395833333E-3,1.820343733E-2
5.416666667E-3,1.496186946E-2
5.437500000E-3,9.989962913E-3
5.458333333E-3,3.287573345E-3
5.479166667E-3,-4.938745871E-3
5.500000000E-3,-1.448601857E-2
5.520833333E-3,-2.069054730E-2
5.541666667E-3,-1.963935979E-2
5.562500000E-3,-1.295577083E-2
5.583333333E-3,-5.092682317E-3
5.604166667E-3,3.218217753E-4
5.625000000E-3,2.549990080E-3
5.645833333E-3,5.899523385E-3
5.666666667E-3,5.074337125E-3
5.687500000E-3,-9.626965038E-3
5.708333333E-3,-2.697125264E-2
5.729166667E-3,-3.211632743E-2
5.750000000E-3,-2.478017472E-2
5.770833333E-3,-1.238696743E-2
5.791666667E-3,-3.532487433E-3
5.812500000E-3,9.634252638E-4
5.833333333E-3,2.208818682E-3
5.854166667E-3,-1.887893304E-3
5.875000000E-3,-9.590866044E-3
5.895833333E-3,-1.634272188E-2
5.916666667E-3,-1.971894130E-2
5.937500000E-3,-2.243815176E-2
5.958333333E-3,-2.770525962E-2
5.979166667E-3,-3.470571339E-2
6.000000000E-3,-3.953738511E-2
6.020833333E-3,-3.811602667E-2
6.041666667E-3,-3.476838768E-2
6.062500000E-3,-3.545239568E-2
6.083333333E-3,-3.516624495E-2
6.104166667E-3,-3.029831313E-2
6.125000000E-3,-2.585591935E-2
6.145833333E-3,-2.393268794E-2
6.166666667E-3,-2.261298522E-2
6.187500000E-3,-2.246693708E-2
6.208333333E-3,-2.589800768E-2
6.229166667E-3,-3.051603027E-2
6.250000000E-3,-2.992282063E-2
6.270833333E-3,-2.509443462E-2
6.291666667E-3,-2.265118249E-2
6.312500000E-3,-2.486606501E-2
6.333333333E-3,-3.021795675E-2
6.354166667E-3,-3.528742120E-2
6.375000000E-3,-3.650753945E-2
6.395833333E-3,-3.385277838E-2
6.416666667E-3,-3.110271879E-2
6.437500000E-3,-3.102863766E-2
6.458333333E-3,-3.222180903E-2
6.479166667E-3,-3.190932050E-2
6.500000000E-3,-2.893880382E-2
6.520833333E-3,-2.623755857E-2
6.541666667E-3,-2.663719282E-2
6.562500000E-3,-2.834785543E-2
6.583333333E-3,-3.009550273E-2
6.604166667E-3,-3.174627200E-2
6.625000000E-3,-3.301160038E-2
6.645833333E-3,-3.455649689E-2
6.666666667E-3,-3.586097807E-2
6.687500000E-3,-3.483761847E-2
6.708333333E-3,-3.028058074E-2
6.729166667E-3,-2.490786649E-2
6.750000000E-3,-2.339162119E-2
6.770833333E-3,-2.923483029E-2
6.791666667E-3,-4.284800589E-2
6.812500000E-3,-5.686044693E-2
6.833333333E-3,-6.244662032E-2
6.854166667E-3,-6.020995229E-2
6.875000000E-3,-5.557394773E-2
6.895833333E-3,-5.075574666E-2
6.916666667E-3,-4.490547627E-2
6.937500000E-3,-3.593705595E-2
6.958333333E-3,-2.584718727E-2
6.979166667E-3,-2.271512896E-2
7.000000000E-3,-3.073635325E-2
7.020833333E-3,-4.731595889E-2
7.041666667E-3,-6.682886183E-2
7.062500000E-3,-8.165331185E-2
7.083333333E-3,-8.833294362E-2
7.104166667E-3,-8.699853718E-2
7.125000000E-3,-7.630679011E-2
7.145833333E-3,-5.636383221E-2
7.166666667E-3,-3.293282166E-2
7.187500000E-3,-1.782184653E-2
7.208333333E-3,-1.956968009E-2
7.229166667E-3,-3.458360583E-2
7.250000000E-3,-5.117729306E-2
7.270833333E-3,-6.035920978E-2
7.291666667E-3,-6.374673545E-2
7.312500000E-3,-6.661783904E-2
7.333333333E-3,-6.704349816E-2
7.354166667E-3,-6.121870130E-2
7.375000000E-3,-5.352457613E-2
7.395833333E-3,-5.265450478E-2
7.416666667E-3,-5.957722291E-2
7.437500000E-3,-6.548359245E-2
7.458333333E-3,-6.156837940E-2
7.479166667E-3,-4.821268469E-2
7.500000000E-3,-3.408716992E-2
7.520833333E-3,-2.736130916E-2
7.541666667E-3,-2.954702079E-2
7.562500000E-3,-3.546195105E-2
7.583333333E-3,-3.932559490E-2
7.604166667E-3,-4.151166230E-2
7.625000000E-3,-4.431057721E-2
7.645833333E-3,-4.571868852E-2
7.666666667E-3,-4.505829141E-2
7.687500000E-3,-4.626804963E-2
7.708333333E-3,-5.146570504E-2
7.729166667E-3,-5.948936939E-2
7.750000000E-3,-6.708953530E-2
7.770833333E-3,-6.845211238E-2
7.791666667E-3,-6.036168709E-2
7.812500000E-3,-4.581901431E-2
7.833333333E-3,-3.263661265E-2
7.854166667E-3,-2.868252061E-2
7.875000000E-3,-3.391437232E-2
7.895833333E-3,-4.200306535E-2
7.916666667E-3,-4.760025442E-2
7.937500000E-3,-4.787152261E-2
7.958333333E-3,-4.242033511E-2
7.979166667E-3,-3.239028528E-2
8.000000000E-3,-2.133162692E-2
8.020833333E-3,-1.400020998E-2
8.041666667E-3,-1.284181140E-2
8.062500000E-3,-1.894586720E-2
8.083333333E-3,-3.001108393E-2
8.104166667E-3,-4.158750176E-2
8.125000000E-3,-5.185376853E-2
8.145833333E-3,-5.986039713E-2
8.166666667E-3,-6.489257514E-2
8.187500000E-3,-6.556921452E-2
8.208333333E-3,-6.060156971E-2
8.229166667E-3,-4.999618232E-2
8.250000000E-3,-3.313136846E-2
8.270833333E-3,-1.283109747E-2
8.291666667E-3,3.113870509E-3
8.312500000E-3,5.904744379E-3
8.333333333E-3,-6.690372713E-3
8.354166667E-3,-2.570148930E-2
8.375000000E-3,-4.110123217E-2
8.395833333E-3,-4.839031771E-2
8.416666667E-3,-4.758838192E-2
8.437500000E-3,-4.132809862E-2
8.458333333E-3,-3.222084045E-2
8.479166667E-3,-2.570113167E-2
8.500000000E-3,-2.663799003E-2
8.520833333E-3,-3.314483538E-2
8.541666667E-3,-3.873324394E-2
8.562500000E-3,-3.921431303E-2
8.583333333E-3,-3.682690486E-2
8.604166667E-3,-3.304711729E-2
8.625000000E-3,-2.633309178E-2
8.645833333E-3,-1.861299574E-2
8.666666667E-3,-1.572741009E-2
8.687500000E-3,-2.196781896E-2
8.708333333E-3,-3.265366703E-2
8.729166667E-3,-3.716303036E-2
8.750000000E-3,-3.057233617E-2
8.770833333E-3,-1.888510399E-2
8.791666667E-3,-1.298066601E-2
8.812500000E-3,-1.642365754E-2
8.833333333E-3,-2.332771569E-2
8.854166667E-3,-2.744138800E-2
8.875000000E-3,-2.977352031E-2
8.895833333E-3,-3.452606499E-2
8.916666667E-3,-3.926363587E-2
8.937500000E-3,-3.792639822E-2
8.958333333E-3,-3.133550286E-2
8.979166667E-3,-2.795870975E-2
9.000000000E-3,-3.203756362E-2
9.020833333E-3,-3.802849352E-2
9.041666667E-3,-4.086361825E-2
9.062500000E-3,-4.086425900E-2
9.083333333E-3,-4.034702480E-2
9.104166667E-3,-4.040198028E-2
9.125000000E-3,-3.992937878E-2
9.145833333E-3,-4.019762203E-2
9.166666667E-3,-4.425077140E-2
9.187500000E-3,-5.106341094E-2
9.208333333E-3,-5.624376610E-2
9.229166667E-3,-5.732974038E-2
9.250000000E-3,-5.586577207E-2
9.270833333E-3,-5.459630489E-2
9.291666667E-3,-5.468028039E-2
9.312500000E-3,-5.520479754E-2
9.333333333E-3,-5.622718483E-2
9.354166667E-3,-5.953256413E-2
9.375000000E-3,-6.300054491E-2
9.395833333E-3,-6.220790744E-2
9.416666667E-3,-5.741836876E-2
9.437500000E-3,-5.277260765E-2
9.458333333E-3,-5.229619890E-2
9.479166667E-3,-5.615375191E-2
9.500000000E-3,-6.024469808E-2
9.520833333E-3,-6.293788552E-2
9.541666667E-3,-6.701230258E-2
9.562500000E-3,-7.386955619E-2
9.583333333E-3,-8.056098223E-2
9.604166667E-3,-8.103711158E-2
9.625000000E-3,-7.289001346E-2
9.645833333E-3,-6.219114363E-2
9.666666667E-3,-5.616874993E-2
9.687500000E-3,-5.632188544E-2
9.708333333E-3,-5.992737412E-2
9.729166667E-3,-6.417579204E-2
9.750000000E-3,-6.843131781E-2
9.770833333E-3,-7.151697576E-2
9.791666667E-3,-7.066792250E-2
9.812500000E-3,-6.520294398E-2
9.833333333E-3,-5.836268142E-2
9.854166667E-3,-5.536094308E-2
9.875000000E-3,-6.063713878E-2
9.895833333E-3,-7.467103004E-2
9.916666667E-3,-8.974298835E-2
9.937500000E-3,-9.494147450E-2
9.958333333E-3,-8.739598095E-2
9.979166667E-3,-7.187240571E-2
1.000000000E-2,-5.548187718E-2
1.002083333E-2,-4.617718607E-2
1.004166667E-2,-4.876201972E-2
1.006250000E-2,-6.071239710E-2
1.008333333E-2,-7.421383262E-2
1.010416667E-2,-8.315692842E-2
1.012500000E-2,-8.600199223E-2
1.014583333E-2,-8.300407231E-2
1.016666667E-2,-7.566672564E-2
1.018750000E-2,-6.761988997E-2
1.020833333E-2,-6.282635778E-2
1.022916667E-2,-6.266179681E-2
1.025000000E-2,-6.582202017E-2
1.027083333E-2,-7.082670182E-2
1.029166667E-2,-7.520855963E-2
1.031250000E-2,-7.517793030E-2
1.033333333E-2,-7.162763178E-2
1.035416667E-2,-7.075970620E-2
1.037500000E-2,-7.625835389E-2
1.039583333E-2,-8.618489653E-2
1.041666667E-2,-9.505982697E-2
1.043750000E-2,-9.765554965E-2
1.045833333E-2,-9.293283522E-2
1.047916667E-2,-8.388325572E-2
1.050000000E-2,-7.492161542E-2
1.052083333E-2,-6.854882836E-2
1.054166667E-2,-6.508740783E-2
1.056250000E-2,-6.508421898E-2
1.058333333E-2,-6.955462694E-2
1.060416667E-2,-7.903881371E-2
1.062500000E-2,-8.916371316E-2
1.064583333E-2,-9.201928973E-2
1.066666667E-2,-8.647917956E-2
1.068750000E-2,-7.936073840E-2
1.070833333E-2,-7.923534513E-2
1.072916667E-2,-8.807721734E-2
1.075000000E-2,-9.564374387E-2
1.077083333E-2,-9.104127437E-2
1.079166667E-2,-7.626210153E-2
1.081250000E-2,-6.297390908E-2
1.083333333E-2,-5.941674858E-2
1.085416667E-2,-6.170650572E-2
1.087500000E-2,-6.159806997E-2
1.089583333E-2,-6.061900407E-2
1.091666667E-2,-6.880797446E-2
1.093750000E-2,-8.805641532E-2
1.095833333E-2,-1.045680940E-1
1.097916667E-2,-1.041515470E-1
1.100000000E-2,-8.818131685E-2
1.102083333E-2,-6.992782652E-2
1.104166667E-2,-5.772526562E-2
1.106250000E-2,-4.736705869E-2
1.108333333E-2,-3.529035300E-2
1.110416667E-2,-2.778449655E-2
1.112500000E-2,-3.272687271E-2
1.114583333E-2,-5.016909167E-2
1.116666667E-2,-7.007444650E-2
1.118750000E-2,-8.117745072E-2
1.120833333E-2,-8.093269169E-2
1.122916667E-2,-7.350179553E-2
1.125000000E-2,-6.383886933E-2
1.127083333E-2,-5.416999757E-2
1.129166667E-2,-4.643012583E-2
1.131250000E-2,-4.431203753E-2
1.133333333E-2,-4.759158939E-2
1.135416667E-2,-5.269978195E-2
1.137500000E-2,-5.716613680E-2
1.139583333E-2,-5.873531848E-2
1.141666667E-2,-5.721011013E-2
1.143750000E-2,-5.508098379E-2
1.145833333E-2,-5.393598974E-2
1.147916667E-2,-5.373305082E-2
1.150000000E-2,-5.351221189E-2
1.152083333E-2,-5.288906768E-2
1.154166667E-2,-5.266720057E-2
1.156250000E-2,-5.174228549E-2
1.158333333E-2,-4.834018648E-2
1.160416667E-2,-4.406109452E-2
1.162500000E-2,-4.163463041E-2
1.164583333E-2,-4.227286577E-2
1.166666667E-2,-4.445359856E-2
1.168750000E-2,-4.381295294E-2
1.170833333E-2,-3.998293728E-2
1.172916667E-2,-3.979197145E-2
1.175000000E-2,-4.804864526E-2
1.177083333E-2,-6.042328104E-2
1.179166667E-2,-6.884750724E-2
1.181250000E-2,-7.000687718E-2
1.183333333E-2,-6.615977734E-2
1.185416667E-2,-5.951763690E-2
1.187500000E-2,-5.035537109E-2
1.189583333E-2,-4.152131826E-2
1.191666667E-2,-3.853623569E-2
1.193750000E-2,-4.494708404E-2
1.195833333E-2,-5.797300488E-2
1.197916667E-2,-6.765437126E-2
1.200000000E-2,-6.727641821E-2
1.202083333E-2,-6.063387915E-2
1.204166667E-2,-5.413646623E-2
1.206250000E-2,-4.983279109E-2
1.208333333E-2,-4.725985974E-2
1.210416667E-2,-4.869978875E-2
1.212500000E-2,-5.779624730E-2
1.214583333E-2,-7.057209313E-2
1.216666667E-2,-7.533712685E-2
1.218750000E-2,-6.664106250E-2
1.220833333E-2,-5.305428803E-2
1.222916667E-2,-4.574012756E-2
1.225000000E-2,-4.692268372E-2
1.227083333E-2,-5.150493234E-2
1.229166667E-2,-5.589417741E-2
1.231250000E-2,-6.354995817E-2
1.233333333E-2,-7.518968731E-2
1.235416667E-2,-8.130411804E-2
1.237500000E-2,-7.341043651E-2
1.239583333E-2,-5.607106909E-2
1.241666667E-2,-4.429732263E-2
1.243750000E-2,-4.594991356E-2
1.245833333E-2,-5.211414397E-2
1.247916667E-2,-5.186430365E-2
1.250000000E-2,-4.735609889E-2
1.252083333E-2,-4.903744534E-2
1.254166667E-2,-5.947507918E-2
1.256250000E-2,-6.804201007E-2
1.258333333E-2,-6.560428441E-2
1.260416667E-2,-5.737241358E-2
1.262500000E-2,-5.504825711E-2
1.264583333E-2,-6.184540689E-2
1.266666667E-2,-6.939271092E-2
1.268750000E-2,-6.764690578E-2
1.270833333E-2,-5.741080642E-2
1.272916667E-2,-4.785337672E-2
1.275000000E-2,-4.379134625E-2
1.277083333E-2,-4.473768920E-2
1.279166667E-2,-4.887770116E-2
1.281250000E-2,-5.310258269E-2
1.283333333E-2,-5.470650643E-2
1.285416667E-2,-5.276365206E-2
1.287500000E-2,-4.829414934E-2
1.289583333E-2,-4.310952872E-2
1.291666667E-2,-3.769526631E-2
1.293750000E-2,-3.162275255E-2
1.295833333E-2,-2.656634524E-2
1.297916667E-2,-2.593419328E-2
1.300000000E-2,-3.000046685E-2
1.302083333E-2,-3.489173204E-2
1.304166667E-2,-3.571366519E-2
1.306250000E-2,-3.229928017E-2
1.308333333E-2,-3.038587421E-2
1.310416667E-2,-3.221463785E-2
1.312500000E-2,-3.320506215E-2
1.314583333E-2,-2.794193476E-2
1.316666667E-2,-1.812513918E-2
1.318750000E-2,-1.431675162E-2
1.320833333E-2,-2.143568173E-2
1.322916667E-2,-3.078072704E-2
1.325000000E-2,-3.064307943E-2
1.327083333E-2,-1.834822819E-2
1.329166667E-2,-2.687362023E-3
1.331250000E-2,6.897159852E-3
1.333333333E-2,7.840774022E-3
1.335416667E-2,1.395029947E-3
1.337500000E-2,-8.940962143E-3
1.339583333E-2,-1.722402871E-2
1.341666667E-2,-1.717785373E-2
1.343750000E-2,-7.781987078E-3
1.345833333E-2,4.823732655E-3
1.347916667E-2,1.305206027E-2
1.350000000E-2,1.565824449E-2
1.352083333E-2,1.709342748E-2
1.354166667E-2,1.656946726E-2
1.356250000E-2,1.046582311E-2
1.358333333E-2,3.579230048E-3
1.360416667E-2,5.907446146E-3
1.362500000E-2,2.176148444E-2
1.364583333E-2,4.078455269E-2
1.366666667E-2,4.643974081E-2
1.368750000E-2,3.624381125E-2
1.370833333E-2,2.129076235E-2
1.372916667E-2,1.295070164E-2
1.375000000E-2,1.533591934E-2
1.377083333E-2,2.396671474E-2
1.379166667E-2,3.498492017E-2
1.381250000E-2,4.941823334E-2
1.383333333E-2,6.356809288E-2
1.385416667E-2,7.083270699E-2
1.387500000E-2,6.957575679E-2
1.389583333E-2,6.052277610E-2
1.391666667E-2,4.856425151E-2
1.393750000E-2,4.180052131E-2
1.395833333E-2,4.385434091E-2
1.397916667E-2,5.295520276E-2
1.400000000E-2,6.266148388E-2
1.402083333E-2,6.751861423E-2
1.404166667E-2,6.944634020E-2
1.406250000E-2,7.311612368E-2
